country,alpha3_lower,continent,time,lifeExp,pop,gdpPercap
France,fra,Europa,1850-01-01,43.28,36317907,NA
France,fra,Europa,1855-01-01,37.54,36768948,NA
France,fra,Europa,1860-01-01,43.33,37202052,NA
France,fra,Europa,1865-01-01,40.16,37701824,NA
France,fra,Europa,1870-01-01,36.41,38184704,NA
France,fra,Europa,1875-01-01,43.2,38461370,NA
France,fra,Europa,1880-01-01,42.79,38727144,NA
France,fra,Europa,1885-01-01,44.06,39126760,NA
France,fra,Europa,1890-01-01,43.48,39527583,NA
France,fra,Europa,1895-01-01,45.36,39780605,NA
France,fra,Europa,1900-01-01,45.27,40013112,NA
France,fra,Europa,1905-01-01,48.6,40259319,NA
France,fra,Europa,1910-01-01,51.66,40337510,NA
France,fra,Europa,1915-01-01,35.85,39344212,NA
France,fra,Europa,1920-01-01,51.96,38521777,NA
France,fra,Europa,1925-01-01,54.81,39505129,NA
France,fra,Europa,1930-01-01,57.35,40610060,NA
France,fra,Europa,1935-01-01,58.85,40503806,NA
France,fra,Europa,1940-01-01,49.93,40329369,NA
France,fra,Europa,1945-01-01,55.54,40943803,NA
France,fra,Europa,1950-01-01,67.13,41833873,NA
France,fra,Europa,1955-01-01,69.33,43411377,NA
France,fra,Europa,1960-01-01,71.19,45673147,11171.91895
France,fra,Europa,1965-01-01,71.83,48746653,13932.59664
France,fra,Europa,1970-01-01,72.6,50763921,17519.42717
France,fra,Europa,1975-01-01,73.34,52688575,20408.17175
France,fra,Europa,1980-01-01,74.68,53868006,23562.28241
France,fra,Europa,1985-01-01,75.77,55254838,24822.98436
France,fra,Europa,1990-01-01,77.21,56666861,28512.10871
France,fra,Europa,1995-01-01,78.19,57801887,29734.04522
France,fra,Europa,2000-01-01,79.19,59015092,33583.85744
France,fra,Europa,2005-01-01,80.56,61120128,35199.73432
France,fra,Europa,2010-01-01,81.58,62879535,35625.47404
France,fra,Europa,2015-01-01,82.52,64453194,36638.18493
France,fra,Europa,2019-01-01,82.87,65129731,38896.68543
Gabon,gab,Afrika,1800-01-01,30.6,158227,NA
Gabon,gab,Afrika,1805-01-01,30.6,158227,NA
Gabon,gab,Afrika,1810-01-01,30.6,158227,NA
Gabon,gab,Afrika,1815-01-01,30.6,158227,NA
Gabon,gab,Afrika,1820-01-01,30.6,160259,NA
Gabon,gab,Afrika,1825-01-01,30.6,175853,NA
Gabon,gab,Afrika,1830-01-01,30.6,195356,NA
Gabon,gab,Afrika,1835-01-01,30.6,217021,NA
Gabon,gab,Afrika,1840-01-01,30.6,241090,NA
Gabon,gab,Afrika,1845-01-01,30.6,267828,NA
Gabon,gab,Afrika,1850-01-01,30.6,294784,NA
Gabon,gab,Afrika,1855-01-01,30.6,306819,NA
Gabon,gab,Afrika,1860-01-01,30.6,316524,NA
Gabon,gab,Afrika,1865-01-01,30.6,326536,NA
Gabon,gab,Afrika,1870-01-01,30.6,337067,NA
Gabon,gab,Afrika,1875-01-01,31.27,349253,NA
Gabon,gab,Afrika,1880-01-01,31.95,362093,NA
Gabon,gab,Afrika,1885-01-01,32.62,375404,NA
Gabon,gab,Afrika,1890-01-01,33.3,386400,NA
Gabon,gab,Afrika,1895-01-01,33.97,380026,NA
Gabon,gab,Afrika,1900-01-01,34.65,369964,NA
Gabon,gab,Afrika,1905-01-01,35.32,353343,NA
Gabon,gab,Afrika,1910-01-01,36,337238,NA
Gabon,gab,Afrika,1915-01-01,36.67,326838,NA
Gabon,gab,Afrika,1920-01-01,37.35,320929,NA
Gabon,gab,Afrika,1925-01-01,38.02,338516,NA
Gabon,gab,Afrika,1930-01-01,38.7,360880,NA
Gabon,gab,Afrika,1935-01-01,39.37,383282,NA
Gabon,gab,Afrika,1940-01-01,40.05,407822,NA
Gabon,gab,Afrika,1945-01-01,40.72,440491,NA
Gabon,gab,Afrika,1950-01-01,48.65,473296,NA
Gabon,gab,Afrika,1955-01-01,48.87,484308,NA
Gabon,gab,Afrika,1960-01-01,49.98,500922,3386.61587
Gabon,gab,Afrika,1965-01-01,51.69,533357,4713.31848
Gabon,gab,Afrika,1970-01-01,53.16,589317,5588.87631
Gabon,gab,Afrika,1975-01-01,55.56,647538,11437.92454
Gabon,gab,Afrika,1980-01-01,58.12,726335,9461.3395
Gabon,gab,Afrika,1985-01-01,59.78,827107,9382.88765
Gabon,gab,Afrika,1990-01-01,60.45,949493,8655.53787
Gabon,gab,Afrika,1995-01-01,60.41,1084951,8815.22887
Gabon,gab,Afrika,2000-01-01,59.59,1228359,7888.06209
Gabon,gab,Afrika,2005-01-01,61.11,1390550,7504.25996
Gabon,gab,Afrika,2010-01-01,63.27,1624146,6863.53876
Gabon,gab,Afrika,2015-01-01,66.27,1947690,7384.7007
Gabon,gab,Afrika,2019-01-01,67.81,2172578,7118.08946
United Kingdom,gbr,Europa,1800-01-01,38.65,10750000,NA
United Kingdom,gbr,Europa,1805-01-01,42.32,11343611,NA
United Kingdom,gbr,Europa,1810-01-01,38.35,12325700,NA
United Kingdom,gbr,Europa,1815-01-01,41.13,15997097,NA
United Kingdom,gbr,Europa,1820-01-01,41.31,20706854,NA
United Kingdom,gbr,Europa,1825-01-01,39.94,22646329,NA
United Kingdom,gbr,Europa,1830-01-01,43.02,24105348,NA
United Kingdom,gbr,Europa,1835-01-01,41.1,25411282,NA
United Kingdom,gbr,Europa,1840-01-01,39.93,26607869,NA
United Kingdom,gbr,Europa,1845-01-01,42.56,26962189,NA
United Kingdom,gbr,Europa,1850-01-01,42.8,27254502,NA
United Kingdom,gbr,Europa,1855-01-01,41.03,28042257,NA
United Kingdom,gbr,Europa,1860-01-01,43.01,28969196,NA
United Kingdom,gbr,Europa,1865-01-01,40.65,30183481,NA
United Kingdom,gbr,Europa,1870-01-01,40.95,31518027,NA
United Kingdom,gbr,Europa,1875-01-01,41.86,33091275,NA
United Kingdom,gbr,Europa,1880-01-01,43.79,34733737,NA
United Kingdom,gbr,Europa,1885-01-01,45.78,36205273,NA
United Kingdom,gbr,Europa,1890-01-01,44.78,37730415,NA
United Kingdom,gbr,Europa,1895-01-01,45.77,39529277,NA
United Kingdom,gbr,Europa,1900-01-01,46.36,41433090,NA
United Kingdom,gbr,Europa,1905-01-01,50.92,43330403,NA
United Kingdom,gbr,Europa,1910-01-01,54.06,45172503,NA
United Kingdom,gbr,Europa,1915-01-01,48.27,46278785,NA
United Kingdom,gbr,Europa,1920-01-01,56.69,47086632,NA
United Kingdom,gbr,Europa,1925-01-01,58.61,46778068,NA
United Kingdom,gbr,Europa,1930-01-01,61.01,46495659,NA
United Kingdom,gbr,Europa,1935-01-01,62.18,47475729,NA
United Kingdom,gbr,Europa,1940-01-01,61.11,48647946,NA
United Kingdom,gbr,Europa,1945-01-01,66.01,49631526,NA
United Kingdom,gbr,Europa,1950-01-01,68.88,50616019,NA
United Kingdom,gbr,Europa,1955-01-01,70.46,51063907,NA
United Kingdom,gbr,Europa,1960-01-01,71.17,52370595,14914.88076
United Kingdom,gbr,Europa,1965-01-01,71.65,54240855,16876.01736
United Kingdom,gbr,Europa,1970-01-01,72.08,55573455,19112.91287
United Kingdom,gbr,Europa,1975-01-01,72.78,56152325,20910.66213
United Kingdom,gbr,Europa,1980-01-01,73.79,56209164,23315.53651
United Kingdom,gbr,Europa,1985-01-01,74.81,56413555,26081.00297
United Kingdom,gbr,Europa,1990-01-01,75.85,57134377,30599.81845
United Kingdom,gbr,Europa,1995-01-01,76.84,57932450,32715.62039
United Kingdom,gbr,Europa,2000-01-01,77.97,58923305,38450.22085
United Kingdom,gbr,Europa,2005-01-01,79.33,60287953,42818.61696
United Kingdom,gbr,Europa,2010-01-01,80.58,63459801,42275.28835
United Kingdom,gbr,Europa,2015-01-01,81.05,65860149,45039.23595
United Kingdom,gbr,Europa,2019-01-01,81.07,67530161,46611.84433
Ghana,gha,Afrika,1800-01-01,28,2016034,NA
Ghana,gha,Afrika,1805-01-01,28,2016034,NA
Ghana,gha,Afrika,1810-01-01,28,2016034,NA
Ghana,gha,Afrika,1815-01-01,28,2016034,NA
Ghana,gha,Afrika,1820-01-01,28,2015328,NA
Ghana,gha,Afrika,1825-01-01,28,2010161,NA
Ghana,gha,Afrika,1830-01-01,28,2004304,NA
Ghana,gha,Afrika,1835-01-01,28,1998465,NA
Ghana,gha,Afrika,1840-01-01,28,1992642,NA
Ghana,gha,Afrika,1845-01-01,28,1986836,NA
Ghana,gha,Afrika,1850-01-01,28,1988311,NA
Ghana,gha,Afrika,1855-01-01,28,2029160,NA
Ghana,gha,Afrika,1860-01-01,28,2078362,NA
Ghana,gha,Afrika,1865-01-01,28,2128787,NA
Ghana,gha,Afrika,1870-01-01,28,2182048,NA
Ghana,gha,Afrika,1875-01-01,28.26,2247117,NA
Ghana,gha,Afrika,1880-01-01,28.51,2317666,NA
Ghana,gha,Afrika,1885-01-01,28.77,2402539,NA
Ghana,gha,Afrika,1890-01-01,29.02,2493504,NA
Ghana,gha,Afrika,1895-01-01,29.28,2594699,NA
Ghana,gha,Afrika,1900-01-01,29.54,2701076,NA
Ghana,gha,Afrika,1905-01-01,29.79,2811813,NA
Ghana,gha,Afrika,1910-01-01,30.05,2924488,NA
Ghana,gha,Afrika,1915-01-01,30.3,3025010,NA
Ghana,gha,Afrika,1920-01-01,30.56,3147731,NA
Ghana,gha,Afrika,1925-01-01,30.82,3375970,NA
Ghana,gha,Afrika,1930-01-01,33.98,3634675,NA
Ghana,gha,Afrika,1935-01-01,37.2,3898578,NA
Ghana,gha,Afrika,1940-01-01,40.46,4189363,NA
Ghana,gha,Afrika,1945-01-01,43.78,4569715,NA
Ghana,gha,Afrika,1950-01-01,47.14,5036151,NA
Ghana,gha,Afrika,1955-01-01,48.33,5730592,NA
Ghana,gha,Afrika,1960-01-01,51.03,6635229,1109.57377
Ghana,gha,Afrika,1965-01-01,53,7739463,1108.04245
Ghana,gha,Afrika,1970-01-01,54.46,8735493,1131.00771
Ghana,gha,Afrika,1975-01-01,56.27,9985946,977.21023
Ghana,gha,Afrika,1980-01-01,57.53,11056112,925.22453
Ghana,gha,Afrika,1985-01-01,58.17,12783617,783.15943
Ghana,gha,Afrika,1990-01-01,59.37,14773274,856.89014
Ghana,gha,Afrika,1995-01-01,59.89,17014058,917.58902
Ghana,gha,Afrika,2000-01-01,59.61,19278850,1000.45366
Ghana,gha,Afrika,2005-01-01,60.01,21814648,1130.45988
Ghana,gha,Afrika,2010-01-01,61.79,24779614,1364.32594
Ghana,gha,Afrika,2015-01-01,64.22,27849203,1705.57508
Ghana,gha,Afrika,2019-01-01,66.31,30417858,1974.29467
Greece,grc,Europa,1800-01-01,36.6,2250000,NA
Greece,grc,Europa,1805-01-01,36.6,2265342,NA
Greece,grc,Europa,1810-01-01,36.6,2280794,NA
Greece,grc,Europa,1815-01-01,36.6,2296346,NA
Greece,grc,Europa,1820-01-01,36.6,2322933,NA
Greece,grc,Europa,1825-01-01,36.6,2420660,NA
Greece,grc,Europa,1830-01-01,36.6,2534195,NA
Greece,grc,Europa,1835-01-01,36.6,2652941,NA
Greece,grc,Europa,1840-01-01,36.6,2777272,NA
Greece,grc,Europa,1845-01-01,36.6,2907682,NA
Greece,grc,Europa,1850-01-01,36.6,3044219,NA
Greece,grc,Europa,1855-01-01,36.6,3189315,NA
Greece,grc,Europa,1860-01-01,36.6,3341341,NA
Greece,grc,Europa,1865-01-01,36.6,3500971,NA
Greece,grc,Europa,1870-01-01,36.6,3670510,NA
Greece,grc,Europa,1875-01-01,36.73,3862846,NA
Greece,grc,Europa,1880-01-01,37.15,4067591,NA
Greece,grc,Europa,1885-01-01,37.84,4282815,NA
Greece,grc,Europa,1890-01-01,38.7,4509403,NA
Greece,grc,Europa,1895-01-01,39.71,4748229,NA
Greece,grc,Europa,1900-01-01,40.82,4989983,NA
Greece,grc,Europa,1905-01-01,41.86,5180533,NA
Greece,grc,Europa,1910-01-01,43.15,5367935,NA
Greece,grc,Europa,1915-01-01,44.66,5560693,NA
Greece,grc,Europa,1920-01-01,46.18,5771301,NA
Greece,grc,Europa,1925-01-01,48.77,6077897,NA
Greece,grc,Europa,1930-01-01,52.21,6426741,NA
Greece,grc,Europa,1935-01-01,54.19,6869288,NA
Greece,grc,Europa,1940-01-01,56.94,7310690,NA
Greece,grc,Europa,1945-01-01,60.98,7496355,NA
Greece,grc,Europa,1950-01-01,69,7668792,NA
Greece,grc,Europa,1955-01-01,71.5,8011132,NA
Greece,grc,Europa,1960-01-01,72.43,8273628,5028.7208
Greece,grc,Europa,1965-01-01,73.01,8453819,7546.37191
Greece,grc,Europa,1970-01-01,73.82,8663568,10730.66847
Greece,grc,Europa,1975-01-01,74.63,9014091,13328.47415
Greece,grc,Europa,1980-01-01,75.3,9627004,15338.54467
Greece,grc,Europa,1985-01-01,75.86,9968233,14989.55357
Greece,grc,Europa,1990-01-01,77.23,10225990,15531.49558
Greece,grc,Europa,1995-01-01,77.75,10745502,15952.63176
Greece,grc,Europa,2000-01-01,78.44,11082103,18649.5914
Greece,grc,Europa,2005-01-01,79.43,11224800,22193.60027
Greece,grc,Europa,2010-01-01,80.4,10887640,21568.01821
Greece,grc,Europa,2015-01-01,80.92,10659737,18050.09761
Greece,grc,Europa,2019-01-01,80.94,10473452,18992.6602
Guatemala,gtm,Amerika,1800-01-01,25.8,462930,NA
Guatemala,gtm,Amerika,1805-01-01,25.8,493969,NA
Guatemala,gtm,Amerika,1810-01-01,25.8,528719,NA
Guatemala,gtm,Amerika,1815-01-01,25.8,563680,NA
Guatemala,gtm,Amerika,1820-01-01,25.8,600125,NA
Guatemala,gtm,Amerika,1825-01-01,25.8,621042,NA
Guatemala,gtm,Amerika,1830-01-01,25.8,648175,NA
Guatemala,gtm,Amerika,1835-01-01,25.81,676495,NA
Guatemala,gtm,Amerika,1840-01-01,25.81,710389,NA
Guatemala,gtm,Amerika,1845-01-01,25.81,774928,NA
Guatemala,gtm,Amerika,1850-01-01,25.81,846846,NA
Guatemala,gtm,Amerika,1855-01-01,25.81,905719,NA
Guatemala,gtm,Amerika,1860-01-01,25.81,964941,NA
Guatemala,gtm,Amerika,1865-01-01,25.81,1028022,NA
Guatemala,gtm,Amerika,1870-01-01,25.81,1095633,NA
Guatemala,gtm,Amerika,1875-01-01,25.86,1170448,NA
Guatemala,gtm,Amerika,1880-01-01,25.91,1249401,NA
Guatemala,gtm,Amerika,1885-01-01,25.97,1324324,NA
Guatemala,gtm,Amerika,1890-01-01,26.02,1389046,NA
Guatemala,gtm,Amerika,1895-01-01,26.07,1373419,NA
Guatemala,gtm,Amerika,1900-01-01,26.12,1357590,NA
Guatemala,gtm,Amerika,1905-01-01,26.17,1421312,NA
Guatemala,gtm,Amerika,1910-01-01,26.22,1501413,NA
Guatemala,gtm,Amerika,1915-01-01,26.28,1585901,NA
Guatemala,gtm,Amerika,1920-01-01,26.33,1671829,NA
Guatemala,gtm,Amerika,1925-01-01,26.37,1760486,NA
Guatemala,gtm,Amerika,1930-01-01,26.41,1866879,NA
Guatemala,gtm,Amerika,1935-01-01,27.24,2067043,NA
Guatemala,gtm,Amerika,1940-01-01,31.19,2315787,NA
Guatemala,gtm,Amerika,1945-01-01,36.92,2677499,NA
Guatemala,gtm,Amerika,1950-01-01,42.67,3114956,NA
Guatemala,gtm,Amerika,1955-01-01,44.31,3625305,NA
Guatemala,gtm,Amerika,1960-01-01,47.9,4210751,1854.7933
Guatemala,gtm,Amerika,1965-01-01,49.53,4869714,2071.64071
Guatemala,gtm,Amerika,1970-01-01,49.87,5621794,2398.72329
Guatemala,gtm,Amerika,1975-01-01,54.38,6433723,2800.96375
Guatemala,gtm,Amerika,1980-01-01,57.95,7283456,3291.73703
Guatemala,gtm,Amerika,1985-01-01,59.42,8240060,2718.25708
Guatemala,gtm,Amerika,1990-01-01,61.4,9263820,2733.8666
Guatemala,gtm,Amerika,1995-01-01,64.08,10408486,2965.89179
Guatemala,gtm,Amerika,2000-01-01,66.74,11650744,3195.39434
Guatemala,gtm,Amerika,2005-01-01,68.4,13096028,3320.16407
Guatemala,gtm,Amerika,2010-01-01,70.27,14630420,3606.43055
Guatemala,gtm,Amerika,2015-01-01,71.77,16252425,3994.63691
Guatemala,gtm,Amerika,2019-01-01,72.58,17581476,4254.03516
Guyana,guy,Amerika,1800-01-01,31.12,166034,NA
Guyana,guy,Amerika,1805-01-01,31.12,166034,NA
Guyana,guy,Amerika,1810-01-01,31.12,166034,NA
Guyana,guy,Amerika,1815-01-01,31.12,166034,NA
Guyana,guy,Amerika,1820-01-01,31.12,163465,NA
Guyana,guy,Amerika,1825-01-01,31.12,145632,NA
Guyana,guy,Amerika,1830-01-01,31.12,127648,NA
Guyana,guy,Amerika,1835-01-01,31.12,111885,NA
Guyana,guy,Amerika,1840-01-01,31.12,101190,NA
Guyana,guy,Amerika,1845-01-01,31.12,112080,NA
Guyana,guy,Amerika,1850-01-01,31.12,127122,NA
Guyana,guy,Amerika,1855-01-01,31.12,137100,NA
Guyana,guy,Amerika,1860-01-01,31.12,147910,NA
Guyana,guy,Amerika,1865-01-01,31.12,167042,NA
Guyana,guy,Amerika,1870-01-01,31.12,189974,NA
Guyana,guy,Amerika,1875-01-01,30.94,216155,NA
Guyana,guy,Amerika,1880-01-01,30.77,243395,NA
Guyana,guy,Amerika,1885-01-01,30.59,257087,NA
Guyana,guy,Amerika,1890-01-01,30.42,268844,NA
Guyana,guy,Amerika,1895-01-01,30.24,280896,NA
Guyana,guy,Amerika,1900-01-01,30.06,291626,NA
Guyana,guy,Amerika,1905-01-01,29.89,291203,NA
Guyana,guy,Amerika,1910-01-01,29.71,289113,NA
Guyana,guy,Amerika,1915-01-01,30.87,287749,NA
Guyana,guy,Amerika,1920-01-01,32.33,287642,NA
Guyana,guy,Amerika,1925-01-01,35.3,290539,NA
Guyana,guy,Amerika,1930-01-01,38.61,295412,NA
Guyana,guy,Amerika,1935-01-01,41.98,310443,NA
Guyana,guy,Amerika,1940-01-01,45.3,329944,NA
Guyana,guy,Amerika,1945-01-01,48.57,364291,NA
Guyana,guy,Amerika,1950-01-01,51.81,406559,NA
Guyana,guy,Amerika,1955-01-01,55.05,482562,NA
Guyana,guy,Amerika,1960-01-01,58.85,571813,2720.90733
Guyana,guy,Amerika,1965-01-01,60.28,651865,2728.00216
Guyana,guy,Amerika,1970-01-01,61.68,704930,3120.60209
Guyana,guy,Amerika,1975-01-01,61.22,745847,3478.21039
Guyana,guy,Amerika,1980-01-01,62.36,780153,3223.58837
Guyana,guy,Amerika,1985-01-01,62.61,770439,2607.00563
Guyana,guy,Amerika,1990-01-01,62.37,743306,2398.28894
Guyana,guy,Amerika,1995-01-01,63.1,761298,3299.98963
Guyana,guy,Amerika,2000-01-01,63.96,746718,3850.81137
Guyana,guy,Amerika,2005-01-01,64.39,746156,3944.43818
Guyana,guy,Amerika,2010-01-01,65.75,749430,4847.50014
Guyana,guy,Amerika,2015-01-01,66.41,767433,5576.82607
Guyana,guy,Amerika,2019-01-01,67.31,782775,6478.27877
Honduras,hnd,Amerika,1800-01-01,33.9,130000,NA
Honduras,hnd,Amerika,1805-01-01,33.9,131232,NA
Honduras,hnd,Amerika,1810-01-01,33.9,132477,NA
Honduras,hnd,Amerika,1815-01-01,33.9,133733,NA
Honduras,hnd,Amerika,1820-01-01,33.9,137489,NA
Honduras,hnd,Amerika,1825-01-01,33.9,158390,NA
Honduras,hnd,Amerika,1830-01-01,33.9,185645,NA
Honduras,hnd,Amerika,1835-01-01,33.9,217590,NA
Honduras,hnd,Amerika,1840-01-01,33.9,255032,NA
Honduras,hnd,Amerika,1845-01-01,33.9,298917,NA
Honduras,hnd,Amerika,1850-01-01,33.9,345020,NA
Honduras,hnd,Amerika,1855-01-01,33.9,364802,NA
Honduras,hnd,Amerika,1860-01-01,33.9,380198,NA
Honduras,hnd,Amerika,1865-01-01,33.9,396233,NA
Honduras,hnd,Amerika,1870-01-01,33.9,404494,NA
Honduras,hnd,Amerika,1875-01-01,33.9,362158,NA
Honduras,hnd,Amerika,1880-01-01,33.9,327601,NA
Honduras,hnd,Amerika,1885-01-01,33.89,363748,NA
Honduras,hnd,Amerika,1890-01-01,33.89,415936,NA
Honduras,hnd,Amerika,1895-01-01,33.89,469057,NA
Honduras,hnd,Amerika,1900-01-01,33.89,527437,NA
Honduras,hnd,Amerika,1905-01-01,33.89,590337,NA
Honduras,hnd,Amerika,1910-01-01,33.88,657710,NA
Honduras,hnd,Amerika,1915-01-01,33.88,715606,NA
Honduras,hnd,Amerika,1920-01-01,33.88,779433,NA
Honduras,hnd,Amerika,1925-01-01,33.88,888829,NA
Honduras,hnd,Amerika,1930-01-01,33.88,1015487,NA
Honduras,hnd,Amerika,1935-01-01,35.61,1122860,NA
Honduras,hnd,Amerika,1940-01-01,37.34,1237551,NA
Honduras,hnd,Amerika,1945-01-01,39.08,1378482,NA
Honduras,hnd,Amerika,1950-01-01,40.81,1546719,NA
Honduras,hnd,Amerika,1955-01-01,43.6,1771357,NA
Honduras,hnd,Amerika,1960-01-01,49.05,2038636,1220.53114
Honduras,hnd,Amerika,1965-01-01,54.39,2346005,1360.34033
Honduras,hnd,Amerika,1970-01-01,57.69,2716652,1458.63948
Honduras,hnd,Amerika,1975-01-01,62.45,3153252,1504.03663
Honduras,hnd,Amerika,1980-01-01,67.86,3678274,1770.56165
Honduras,hnd,Amerika,1985-01-01,68.86,4281167,1667.55574
Honduras,hnd,Amerika,1990-01-01,69.09,4955302,1738.62155
Honduras,hnd,Amerika,1995-01-01,69.45,5709010,1753.85641
Honduras,hnd,Amerika,2000-01-01,70.07,6574510,1790.36408
Honduras,hnd,Amerika,2005-01-01,70.89,7458982,1980.98606
Honduras,hnd,Amerika,2010-01-01,71.1,8317467,2120.74289
Honduras,hnd,Amerika,2015-01-01,69.9,9112904,2302.20441
Honduras,hnd,Amerika,2019-01-01,72.07,9746115,2499.49282
Haiti,hti,Amerika,1800-01-01,29,500000,NA
Haiti,hti,Amerika,1805-01-01,29,548292,NA
Haiti,hti,Amerika,1810-01-01,29,601453,NA
Haiti,hti,Amerika,1815-01-01,29,659544,NA
Haiti,hti,Amerika,1820-01-01,29,718914,NA
Haiti,hti,Amerika,1825-01-01,29,755118,NA
Haiti,hti,Amerika,1830-01-01,29,788604,NA
Haiti,hti,Amerika,1835-01-01,29,823575,NA
Haiti,hti,Amerika,1840-01-01,29,860097,NA
Haiti,hti,Amerika,1845-01-01,29,898238,NA
Haiti,hti,Amerika,1850-01-01,29,938934,NA
Haiti,hti,Amerika,1855-01-01,29,989812,NA
Haiti,hti,Amerika,1860-01-01,29,1044370,NA
Haiti,hti,Amerika,1865-01-01,29,1101927,NA
Haiti,hti,Amerika,1870-01-01,29,1162630,NA
Haiti,hti,Amerika,1875-01-01,29.31,1226556,NA
Haiti,hti,Amerika,1880-01-01,29.62,1293969,NA
Haiti,hti,Amerika,1885-01-01,29.93,1365077,NA
Haiti,hti,Amerika,1890-01-01,30.24,1440082,NA
Haiti,hti,Amerika,1895-01-01,30.55,1519197,NA
Haiti,hti,Amerika,1900-01-01,30.86,1607208,NA
Haiti,hti,Amerika,1905-01-01,31.17,1730595,NA
Haiti,hti,Amerika,1910-01-01,31.48,1869956,NA
Haiti,hti,Amerika,1915-01-01,31.79,2030100,NA
Haiti,hti,Amerika,1920-01-01,32.1,2198119,NA
Haiti,hti,Amerika,1925-01-01,32.41,2351283,NA
Haiti,hti,Amerika,1930-01-01,32.72,2510212,NA
Haiti,hti,Amerika,1935-01-01,33.03,2675892,NA
Haiti,hti,Amerika,1940-01-01,33.34,2850309,NA
Haiti,hti,Amerika,1945-01-01,36.81,3025925,NA
Haiti,hti,Amerika,1950-01-01,42.47,3221270,NA
Haiti,hti,Amerika,1955-01-01,43.97,3514069,NA
Haiti,hti,Amerika,1960-01-01,45.41,3866162,1666.15228
Haiti,hti,Amerika,1965-01-01,46.51,4258734,1561.48315
Haiti,hti,Amerika,1970-01-01,47.96,4676237,1492.05936
Haiti,hti,Amerika,1975-01-01,49.73,5094570,1650.04466
Haiti,hti,Amerika,1980-01-01,51.28,5643175,2054.90904
Haiti,hti,Amerika,1985-01-01,53.05,6337275,1745.53892
Haiti,hti,Amerika,1990-01-01,54.57,7037915,1525.02002
Haiti,hti,Amerika,1995-01-01,55.35,7744509,1223.5075200000001
Haiti,hti,Amerika,2000-01-01,57.43,8463802,1267.64015
Haiti,hti,Amerika,2005-01-01,59.05,9195289,1241.46118
Haiti,hti,Amerika,2010-01-01,32.52,9949318,1291.59556
Haiti,hti,Amerika,2015-01-01,62.18,10695540,1389.11978
Haiti,hti,Amerika,2019-01-01,63.79,11263079,1371.94239
Indonesia,idn,Asia,1800-01-01,30,16108545,NA
Indonesia,idn,Asia,1805-01-01,30,16320476,NA
Indonesia,idn,Asia,1810-01-01,30,16537268,NA
Indonesia,idn,Asia,1815-01-01,30,16824830,NA
Indonesia,idn,Asia,1820-01-01,30,17236636,NA
Indonesia,idn,Asia,1825-01-01,30,17779408,NA
Indonesia,idn,Asia,1830-01-01,30,18460171,NA
Indonesia,idn,Asia,1835-01-01,30,19239776,NA
Indonesia,idn,Asia,1840-01-01,30,20052305,NA
Indonesia,idn,Asia,1845-01-01,30,20951238,NA
Indonesia,idn,Asia,1850-01-01,30,21979198,NA
Indonesia,idn,Asia,1855-01-01,30,23026076,NA
Indonesia,idn,Asia,1860-01-01,30,24210654,NA
Indonesia,idn,Asia,1865-01-01,30,25621069,NA
Indonesia,idn,Asia,1870-01-01,30,27065428,NA
Indonesia,idn,Asia,1875-01-01,30,28625397,NA
Indonesia,idn,Asia,1880-01-01,30,30090338,NA
Indonesia,idn,Asia,1885-01-01,30,31854088,NA
Indonesia,idn,Asia,1890-01-01,30,33754719,NA
Indonesia,idn,Asia,1895-01-01,30,35830086,NA
Indonesia,idn,Asia,1900-01-01,30,38169857,NA
Indonesia,idn,Asia,1905-01-01,30,40562543,NA
Indonesia,idn,Asia,1910-01-01,30,42807209,NA
Indonesia,idn,Asia,1915-01-01,30,45103442,NA
Indonesia,idn,Asia,1920-01-01,30,47287781,NA
Indonesia,idn,Asia,1925-01-01,30,50222778,NA
Indonesia,idn,Asia,1930-01-01,31.5,53403727,NA
Indonesia,idn,Asia,1935-01-01,34,57406182,NA
Indonesia,idn,Asia,1940-01-01,36.13,61821590,NA
Indonesia,idn,Asia,1945-01-01,26,64871933,NA
Indonesia,idn,Asia,1950-01-01,36.4,69543321,NA
Indonesia,idn,Asia,1955-01-01,40.52,77273427,NA
Indonesia,idn,Asia,1960-01-01,44.8,87751066,601.44692
Indonesia,idn,Asia,1965-01-01,43.5,100267070,579.92464
Indonesia,idn,Asia,1970-01-01,53.67,114793179,672.67672
Indonesia,idn,Asia,1975-01-01,56.92,130680730,826.83318
Indonesia,idn,Asia,1980-01-01,59.71,147447834,1072.61298
Indonesia,idn,Asia,1985-01-01,62.11,164982452,1208.11681
Indonesia,idn,Asia,1990-01-01,64.05,181413398,1487.84551
Indonesia,idn,Asia,1995-01-01,66.04,196934257,1934.12343
Indonesia,idn,Asia,2000-01-01,67.24,211513822,1867.5488
Indonesia,idn,Asia,2005-01-01,68.26,226289468,2199.09391
Indonesia,idn,Asia,2010-01-01,69.34,241834226,2720.19162
Indonesia,idn,Asia,2015-01-01,70.44,258383257,3331.69511
Indonesia,idn,Asia,2019-01-01,71.39,270625567,3877.38298
India,ind,Asia,1800-01-01,25.44,200733034,NA
India,ind,Asia,1805-01-01,25.44,202719931,NA
India,ind,Asia,1810-01-01,25.44,204741058,NA
India,ind,Asia,1815-01-01,25.44,207045590,NA
India,ind,Asia,1820-01-01,25.44,209843353,NA
India,ind,Asia,1825-01-01,25.44,213248635,NA
India,ind,Asia,1830-01-01,25.44,217580116,NA
